name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,3,147,75
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Tavern Keg",0,0,0,0,0,0,0,0,1,0,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,3,0.98,0
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,0,3,0.30624999999999997,0
"String",1.3423958333333355,1.3423958333333355,1.3040816326530627,1.3040816326530627,0,0,0,2,3,1.3423958333333355,1.3040816326530627
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,3,4.736666666666668,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",73.5,73.5,0,0,0,0,0,0,3,73.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,3,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,3,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",0,0,0,0,0,0,0,0,1,0,0
"Hay Block",0,0,0,0,0,0,0,0,0,0,0
"Arrow",0.030625,0.030625,0.8908333333333329,0.8908333333333329,0,0,0,0,3,0.030625,0.8908333333333329
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,3,1500,0
"Tropical Fish",0,0,1.5,1.5,0,0,0,0,3,0,1.5
"Bookstack",0,0,0,0,0,0,0,0,0,0,0
"Jungle Wood",3,3,2,2,0,0,0,0,3,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.3950520072992701,0.3950520072992701,0.28335937499999997,0.28335937499999997,0,0,0,0,3,0.3950520072992701,0.28335937499999997
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,0,0,3,7.349999999999997,1.899999999999999
"Black Terracotta",0.459375,0.459375,0,0,0,0,0,0,3,0.459375,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,4,0,0.5
"Azalea",0.49,0.49,0,0,0,0,0,0,4,0.49,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,4,0.9800000000000002,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,4,784,0
"Garden Cart",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"Ancient Debris",4.636589861751142,4.636589861751142,4.752954545454551,4.752954545454551,0,0,192,1,4,4.636589861751142,4.752954545454551
"Stripped Dark Oak Log",0,0,0.328125,0.328125,0,0,0,0,4,0,0.328125
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",0,0,0,0,0,0,0,0,1,0,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,4,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,4,0.7643999999999999,0
"Pink Tulip",0,0,0,0,0,0,0,0,0,0,0
"Netherite Helmet",70.35629066666665,70.35629066666665,60,60,0,0,0,1,4,70.35629066666665,60
"Truthfully",0,0,0,0,0,0,0,0,0,0,0
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,4,4.9,0.46875
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.5308333333333334,0.5308333333333334,0,0,0,0,0,0,4,0.5308333333333334,0
"Soybean",0,0,0,0,0,0,0,0,1,0,0
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",0,0,0,0,0,0,0,0,0,0,0
"Fishing Rod",9.8,9.8,8,8,0,0,0,1,4,9.8,8
