name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,259,24.5,13
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,2,259,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,260,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,260,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"Pale Oak Slab",0.2654166666666667,0.2654166666666667,0,0,0,0,0,0,260,0.2654166666666667,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,260,0.30626623376623374,0
"Diamond Helmet",4.77217391304348,4.77217391304348,0,0,0,0,0,0,260,4.77217391304348,0
"String",1.348148484848482,1.3448157099697857,1.1167694177090142,1.0871078607860811,-0.0024133664555847645,-0.026560144498944283,399,97,260,1.3448157099697857,1.0871078607860811
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,260,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,260,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,260,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,260,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,3,260,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,260,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.7943280730897015,0.7943280730897015,0,0,0,0,260,0.8325905511811017,0.7943280730897015
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,260,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,260,1.96,1.1666666666666667
"Bookstack",73.5,67.51111111111112,0,0,0,0,0,0,260,67.51111111111112,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,192,260,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,260,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,260,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,260,1.9600000000000002,1
"Spruce Log",0.336534883774436,0.336216142324288,0.26938726059415097,0.26938726059415097,-0.0009471275261603296,0,0,192,260,0.336216142324288,0.26938726059415097
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,1,260,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999995,1.8999999999999992,0,2.220446049250313e-16,18,0,260,4.488399999999998,1.8999999999999995
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,260,0,0.4558333333333333
"Azalea",0.5113043478260871,0.5113043478260871,0.3,0.3,0,0,0,20,260,0.5113043478260871,0.3
"Blue Orchid",0.9981481481481483,0.9981481481481483,0.75,0.75,0,0,0,0,260,0.9981481481481483,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,260,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,260,784,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"Ironing Board",49,49,0,0,0,0,0,0,260,49,0
"Ancient Debris",4.894538651554801,4.866168746960635,4.853662745098046,4.852765789473691,0.005830029025673866,0.00018483390158507973,7,47,260,4.894538651554801,4.853662745098046
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,260,0.1225,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,261,0.7349999999999997,0
"Green Terracotta",0.36351874999999995,0.36351874999999995,0,0,0,0,0,0,261,0.36351874999999995,0
"Pink Tulip",1.306666666666667,1.306666666666667,0.75,0.75,0,0,0,0,261,1.306666666666667,0.75
"Netherite Helmet",72.50933529411765,72.50199703703703,60,60,0.00010121455125045031,0,0,2,261,72.50933529411765,60
"Truthfully",4.9,4.056000000000001,3,3,0,0,0,0,261,4.056000000000001,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,261,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,261,122.5,0
"Counter (White)",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",1.9600000000000002,1.9600000000000002,0,0,0,0,0,0,261,1.9600000000000002,0
"White Concrete Powder",0.4181628787878788,0.4181628787878788,0.3006501022126022,0.2980790043290043,0,-0.008551794104278088,1536,0,261,0.4181628787878788,0.2980790043290043
"Soybean",0.4127650122549014,0.4127650122549014,0.3738920100868625,0.3200361291593457,0,-0.1440412700176239,336,0,259,0.4127650122549014,0.3200361291593457
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",49,49,0,0,0,0,0,0,261,49,0
"Fishing Rod",9.800000000000006,9.800000000000006,8,8,0,0,0,0,261,9.800000000000006,8
"Prismarine",1.157780840163934,1.157780840163934,0.775625,0.775625,0,0,0,0,261,1.157780840163934,0.775625
"Shotgun [Gold]",0,0,0,0,0,0,0,0,0,0,0
"Tilapia Rolls",0,0,0,0,0,0,0,0,0,0,0
"Bunkbed",220.5,220.5,0,0,0,0,0,0,261,220.5,0
"Raw Iron",0.5388866071428579,0.5388866071428579,0.5275191256830483,0.5275191256830483,0,0,172,0,261,0.5388866071428579,0.5275191256830483
"Smooth Basalt",0.1531250000000001,0.1531250000000001,0.078125,0.078125,0,0,0,0,261,0.1531250000000001,0.078125
"Shears",0,0,0,0,0,0,0,0,0,0,0
"Feather",0.36996527777777705,0.36996527777777705,0.26097134831460594,0.2605748603351947,0,-0.0015192778082564473,10,0,261,0.36996527777777705,0.2605748603351947
"Decorated Pot",1.6333333333333333,1.6333333333333333,0,0,0,0,0,0,261,1.6333333333333333,0
"Towels",0,0,0,0,0,0,0,0,0,0,0
"Cabbage",0,0,0,0,0,0,0,0,0,0,0
"Fire Prot 4",49,49,25,25,0,0,0,0,261,49,25
"Beef",1.911252327127661,1.911252327127661,1.8757575757575728,1.8756345177664946,0,0.00006560872861882672,39,0,261,1.911252327127661,1.8757575757575728
"Grape Popsicle",0,0,0,0,0,0,0,0,0,0,0
"Kelp",1.3508687499999998,1.3508687499999998,0.13836206896551725,0.13836206896551725,0,0,0,0,261,1.3508687499999998,0.13836206896551725
"Sweet Berries",0.34944565217391277,0.34944565217391277,0.26660606541759285,0.26660606541759285,0,0,0,64,261,0.34944565217391277,0.26660606541759285
"Bertie the Snowman",73.5,47.775,0,0,0,0,0,0,261,47.775,0
"Spruce Fence",0.1225,0.1225,0,0,0,0,0,0,261,0.1225,0
"Gemfish",7.2799999999999905,7.2799999999999905,5.44,5.44,0,0,0,0,261,7.2799999999999905,5.44
"Glow Mushroom Patch",49,49,0,0,0,0,0,0,261,49,0
"Dried Ghast",490,490,500,500,0,0,0,0,261,490,500
"Blazorb Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Diamond Chestplate",7.808387096774196,7.807333333333336,0,0,0.00013497097825165838,0,0,1,261,7.808387096774196,0
"Blue Concrete",0.8330000000000001,0.8330000000000001,0,0,0,0,0,0,261,0.8330000000000001,0
"Lapis Lazuli",0.7228960077007056,0.7210966774004621,0.9700761278443404,0.9612383545335592,-0.0024890583008527756,-0.00911039113998413,525,110,261,0.7210966774004621,0.9612383545335592
"Horse Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Dresser",98,98,0,0,0,0,0,0,262,98,0
"Valentines Roses Plant Pot",0,0,0,0,0,0,0,0,0,0,0
"Kar98k",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Progress Flag",24.5,24.5,0,0,0,0,0,0,262,24.5,0
"Cooked Porkchop",2.3460347826086907,2.3460347826086907,0,0,0,0,0,0,262,2.3460347826086907,0
"Bathtub (White + Filled)",73.5,73.5,0,0,0,0,0,0,262,73.5,0
"Mossy Cobblestone",0.49,0.49,0.25,0.25,0,0,0,0,262,0.49,0.25
"Sculk",3.8754545454545464,3.8754545454545464,2,2,0,0,0,0,262,3.8754545454545464,2
"Garden Chair",73.5,73.5,0,0,0,0,0,0,262,73.5,0
"Dryer",68.6,68.6,0,0,0,0,0,0,262,68.6,0
"Garden Tree",73.5,73.5,0,0,0,0,0,2,262,73.5,0
"White Shulker Box",26.6,26.6,0,0,0,0,0,2,262,26.6,0
"Coffetable",73.5,73.5,0,0,0,0,0,0,262,73.5,0
"Potion of Long Weakness",10.78,10.78,0,0,0,0,0,0,262,10.78,0
"Oak Planks",0.06125000000000002,0.06125000000000002,0,0,0,0,0,0,262,0.06125000000000002,0
"Light Gray Stained Glass",0.48092592592592615,0.48092592592592615,0,0,0,0,0,0,262,0.48092592592592615,0
"eriogenrhrbthoehrg90340wh45934q89h49h238934%%@#t43",49,49,0,0,0,0,0,0,262,49,0
"Fire Coral Fan",1.96,1.96,1,1,0,0,0,0,262,1.96,1
"Clover_flag",0,0,0,0,0,0,0,0,0,0,0
"Honeycomb",0.8548683493589742,0.8548683493589742,0.48000000000000015,0.48000000000000015,0,0,0,64,262,0.8548683493589742,0.48000000000000015
"Pumpkin Stew",4.135998724489792,4.024531944444442,0,0,0,0,0,0,262,4.135998724489792,0
"Red Wool",1.0279347826086949,1.0269148936170205,0.7842105263157897,0.7842105263157897,-0.0009921728633344173,0,0,68,262,1.0269148936170205,0.7842105263157897
"Corn Dog",3.623811383928576,3.615253289473689,0,0,0,0,0,0,262,3.615253289473689,0
"Garden Salad",5.01460674157303,5.01460674157303,0,0,0,0,0,0,260,5.01460674157303,0
"Grilled Cheese",0,0,0,0,0,0,0,0,0,0,0
"Redstone",0.1802281446533674,0.1796825661105873,0.12043162213926367,0.12030362057045221,-0.003027155064046383,-0.0010628567542880774,2124,314,262,0.1796825661105873,0.12030362057045221
"Candy Cane Pair",39.199999999999996,39.199999999999996,0,0,0,0,0,0,261,39.199999999999996,0
"Large Clover Streamers",0,0,0,0,0,0,0,0,0,0,0
"Piercing 4",24.5,24.5,0,0,0,0,0,0,262,24.5,0
"Valentines Arch",0,0,0,0,0,0,0,0,0,0,0
"Fruit Salad",7.2632291666666555,6.677288135593218,4,4,0,0,0,0,262,7.2632291666666555,4
"Lime Concrete",0.8329999999999994,0.8329999999999994,0,0,0,0,0,0,262,0.8329999999999994,0
"Orange Dye",0.49478571428571383,0.49478571428571383,0.4800000000000001,0.4800000000000001,0,0,0,0,262,0.49478571428571383,0.4800000000000001
"Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Cozy Kitchen Oven",113.67999999999999,113.67999999999999,0,0,0,0,0,0,262,113.67999999999999,0
"Wither Rose",2.692773254985757,2.692773254985757,1.6283783783783765,1.6183035714285696,0,-0.006187018472701311,16,0,262,2.692773254985757,1.6183035714285696
"Acacia Planks",0.06125000000000002,0.06125000000000002,0,0,0,0,0,0,262,0.06125000000000002,0
"Purpur Block",0.34165592839700004,0.33349920752324624,96.55174809014514,0.2616577922077921,-0.023874079808592796,358.9497985839844,354,192,262,0.33349920752324624,94.18367231743665
"Dark Oak Slab",0.12250000000000004,0.12250000000000004,0,0,0,0,0,0,262,0.12250000000000004,0
"Ceiling Bisexual Flag",24.5,24.5,0,0,0,0,0,0,262,24.5,0
"French Onion Soup",0,0,0,0,0,0,0,0,0,0,0
"Cozy Kitchen Porcelain Pot",49,49,0,0,0,0,0,0,262,49,0
"Brick Wall",0.98,0.98,0,0,0,0,0,0,262,0.98,0
"Christmas Tree",39.2,39.2,0,0,0,0,0,0,261,39.2,0
"Cheese",0,0,0,0,0,0,0,0,0,0,0
"Pufferfish Spawn Egg",0,0,1,1,0,0,0,0,263,0,1
"Resin Clump",0.3743055555555556,0.3743055555555556,0,0,0,0,0,0,263,0.3743055555555556,0
"Battery A",0,0,0,0,0,0,0,0,0,0,0
"Battery B",0,0,0,0,0,0,0,0,0,0,0
"Diamond Boots",3.85241379310345,3.85241379310345,0,0,0,0,0,0,263,3.85241379310345,0
"Pink Heart Balloon",0,0,0,0,0,0,0,0,0,0,0
"Scringe Plushie",40,40,0,0,0,0,0,0,263,40,0
"Moth Jar",0,0,0,0,0,0,0,0,0,0,0
"FunGuy Geneva",0,0,0,0,0,0,0,0,0,0,0
"Raw Copper",0.34289547046046365,0.34289547046046365,0.33974452554744744,0.33974264012713346,0,0.0000055495547712780535,576,0,263,0.34289547046046365,0.33974452554744744
"Long Wooden Bookshelf",73.5,73.5,0,0,0,0,0,0,263,73.5,0
"Corn Seeds",0.153125,0.153125,0,0,0,0,0,0,263,0.153125,0
"Sandstone",0.39203125,0.39203125,0,0,0,0,0,0,263,0.39203125,0
"Molten coralfish",0,0,0,0,0,0,0,0,0,0,0
"Clay Ball",0.35075833333333284,0.26214999999999977,0.4800000000000003,0.4800000000000003,0.33800622820854187,0,0,1728,263,0.35075833333333284,0.4800000000000003
"Glass Jar",0,0,0,0,0,0,0,0,0,0,0
"Music Disc Far",200,200,0,0,0,0,0,0,263,200,0
"Cyan Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Polished Blackstone",0.98,0.98,0,0,0,0,0,0,263,0.98,0
"Boles Fanum",0,0,0,0,0,0,0,0,0,0,0
"Azalite Backpack",0,0,0,0,0,0,0,0,0,0,0
"Pepperoni Slices",0,0,0,0,0,0,0,0,0,0,0
"Hanging Asexual Flag",24.5,24.5,0,0,0,0,0,0,263,24.5,0
"Maple Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Mustard Seeds",0,0,0,0,0,0,0,0,0,0,0
"Light Blue Concrete",0.8329999999999994,0.8329999999999994,0,0,0,0,0,0,263,0.8329999999999994,0
"Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Shelf (White)",73.5,73.5,0,0,0,0,0,0,263,73.5,0
"Apple",1.0376470588235296,1.0376470588235296,0.5,0.5,0,0,0,0,263,1.0376470588235296,0.5
"Candle",3.675,3.675,0,0,0,0,0,0,263,3.675,0
"Kiwi",0.3708013237847219,0.3708013237847219,0.4896381578947376,0.41776384083044993,0,-0.13865138590335846,372,0,261,0.3708013237847219,0.4217491515837105
"Toilet (Black + Closed)",0,0,0,0,0,0,0,0,0,0,0
"Spruce Fence Gate",1.96,1.96,0,0,0,0,0,0,263,1.96,0
"Potion of Long Water Breathing",16.66,16.66,0,0,0,0,0,0,263,16.66,0
"Soap Dispenser (Black)",73.5,73.5,0,0,0,0,0,0,263,73.5,0
"Iron Nugget",0.08471813725490193,0.08471813725490193,0.06877256920639271,0.06877219564061668,0,0.000005431930276245112,128,0,263,0.08471813725490193,0.06877256920639271
"Fjord F-350",784,784,0,0,0,0,0,1,263,784,0
"Warped Sign",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,263,0.9800000000000002,0
"Wolf Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Light Blue Wool",1.127,1.127,0.8000000000000003,0.8000000000000003,0,0,0,0,263,1.127,0.8000000000000003
"Armor Stand",0,0,0,0,0,0,0,0,0,0,0
"Beef Stew",3.7737397836538453,3.7737397836538453,0,0,0,0,0,0,261,3.7737397836538453,0
"Plant (White)",73.5,73.5,0,0,0,0,0,0,263,73.5,0
"Pink Shulker Box",24.5,24.5,0,0,0,0,0,0,264,24.5,0
"Rabbit Foot",4.9,4.9,0,0,0,0,0,0,264,4.9,0
"Long Wooden Sofa",73.5,73.5,0,0,0,0,0,0,264,73.5,0
"Apple Pie",0,0,0,0,0,0,0,0,0,0,0
"Orange Goonshine",4.900000000000004,4.556000000000004,3,3,0,0,0,0,264,4.556000000000004,3
"Channeling 1",0,0,25,25,0,0,0,0,264,0,25
"Garden Trellis",73.5,73.5,0,0,0,0,0,2,264,73.5,0
"Diamond Ore",4.900000000000001,4.900000000000001,0,0,0,0,0,0,264,4.900000000000001,0
"Counter Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Celery",0,0,0,0,0,0,0,0,0,0,0
"Green Motorcycle",343,343,0,0,0,0,0,0,264,343,0
"Greenfish",0,0,0,0,0,0,0,0,0,0,0
"Blueberry",0,0,0,0,0,0,0,0,0,0,0
"Crate Stack",122.5,122.5,0,0,0,0,0,0,264,122.5,0
"Jungle Planks",0.2909374999999999,0.2909374999999999,0.33,0.33,0,0,0,0,264,0.2909374999999999,0.33
"Cobbled Deepslate",0.12323242187500001,0.12323242187500001,0.1957976973684211,0.18772599431818188,0,-0.041224706918001175,247,0,264,0.12323242187500001,0.18772599431818188
"Bubble Coral Fan",1.96,1.96,1,1,0,0,0,0,264,1.96,1
"Terracotta",0.40788427419354883,0.3962689285714288,0.46935288789428814,0.46935288789428814,-0.028477061539888382,0,0,512,264,0.3962689285714288,0.46935288789428814
"Large Red Mushroom Patch",49,49,0,0,0,0,0,0,264,49,0
"Small Table (cloth)",98,98,0,0,0,0,0,0,264,98,0
"Tnt",4.900000000000002,4.900000000000002,0,0,0,0,0,0,264,4.900000000000002,0
"Peanut Butter and Jelly",0,0,0,0,0,0,0,0,0,0,0
"Sheriff (Neofrontier)",0,0,0,0,0,0,0,0,0,0,0
"Purple/Light Purple Key",98.86470588235295,98.47040000000001,78.5,78.125,-0.000038523274270119146,0,0,1,264,98.47040000000001,78.5
"Painting Pegboard",147,147,0,0,0,0,0,0,264,147,0
"Gray Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Stripped Oak Wood",0.18375,0.18375,0,0,0,0,0,0,264,0.18375,0
"Counter Left End (Black)",0,0,0,0,0,0,0,0,0,0,0
"Tuff Bricks",0,0,0,0,0,0,0,0,0,0,0
"Green Concrete Powder",0.3434147727272729,0.3434147727272729,0,0,0,0,0,0,264,0.3434147727272729,0
