name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,4,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,4,73.5,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,4,0.98,0
"String",1.3336971830985935,1.3336971830985935,1.3040816326530627,1.3040816326530627,0,0,0,64,4,1.3336971830985935,1.3040816326530627
"Diamond Helmet",4.727058823529412,4.727058823529412,0,0,0,0,0,1,4,4.727058823529412,0
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,0,4,0.30624999999999997,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,4,39.2,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,2,4,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,4,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,4,73.5,0
"Hay Block",0,0,0,0,0,0,0,0,0,0,0
"Arrow",0.030625,0.030625,0.8908333333333329,0.8908333333333329,0,0,0,0,4,0.030625,0.8908333333333329
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,4,1500,0
"Tropical Fish",0,0,1.5,1.5,0,0,1,0,4,0,1.5
"Bookstack",0,0,0,0,0,0,0,0,0,0,0
"Jungle Wood",3,3,2,2,0,0,0,0,4,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.3954437808608845,0.3950520072992701,0.2818576388888889,0.2818576388888889,-0.000990718719549477,0,8,320,5,0.3950520072992701,0.2818576388888889
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.764615384615382,7.764615384615382,1.899999999999999,1.899999999999999,0,0,0,0,5,7.764615384615382,1.899999999999999
"Black Terracotta",0.459375,0.459375,0,0,0,0,0,0,5,0.459375,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,5,0,0.5
"Azalea",0.49,0.49,0,0,0,0,0,0,5,0.49,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,5,0.9800000000000002,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,5,784,0
"Ancient Debris",4.634236111111101,4.634236111111101,4.744588235294122,4.744588235294122,0,0,0,0,5,4.634236111111101,4.744588235294122
"Stripped Dark Oak Log",0,0,0.328125,0.328125,0,0,0,0,5,0,0.328125
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,5,73.5,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,5,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,5,0.7643999999999999,0
"Pink Tulip",0,0,0,0,0,0,0,0,0,0,0
"Netherite Helmet",70.3138081081081,70.3138081081081,60,60,0,0,0,1,5,70.3138081081081,60
"Truthfully",4.32,4.32,3,3,0,0,0,0,5,4.32,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,5,4.9,0.46875
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.5308333333333334,0.5308333333333334,0,0,0,0,0,0,5,0.5308333333333334,0
"Soybean",0.5711049107142857,0.5711049107142857,0.47002314814814816,0.47002314814814816,0,0,0,0,5,0.5711049107142857,0.47002314814814816
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",0,0,0,0,0,0,0,0,0,0,0
"Fishing Rod",9.8,9.8,8,8,0,0,0,0,5,9.8,8
