name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,287,147,75
"Tavern Keg",0,0,0,0,0,0,0,0,1,0,0
"Pale Oak Slab",0,0,0,0,0,0,0,0,1,0,0
"String",1.3502222222222224,1.3502222222222224,1.3160000000000014,1.3160000000000014,0,0,1,1,2,1.3502222222222224,1.3160000000000014
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,0,2,0.30624999999999997,0
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,2,4.736666666666668,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,2,39.2,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,2,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,2,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,5,2,73.5,0
"Hay Block",0,0,0,0,0,0,0,0,0,0,0
"Arrow",0.8613281250000003,0.8613281250000003,0.8945312499999996,0.8945312499999996,0,0,0,0,2,0.8613281250000003,0.8945312499999996
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,2,1500,0
"Tropical Fish",1.96,1.96,1.5,1.5,0,0,0,0,2,1.96,1.5
"Bookstack",19.6,19.6,0,0,0,0,0,0,2,19.6,0
"Jungle Wood",3,3,2,2,0,0,0,0,2,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.39522876447876487,0.39522876447876487,0.28041666666666665,0.2803644922254616,0,0.00018609504331834614,1190,16,2,0.39522876447876487,0.28041666666666665
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,0,0,2,7.349999999999997,1.899999999999999
"Black Terracotta",0.459375,0.459375,0,0,0,0,0,0,2,0.459375,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,2,0,0.5
"Azalea",0.49,0.49,0,0,0,0,0,0,2,0.49,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,2,0.9800000000000002,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,2,784,0
"Garden Cart",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"Stripped Dark Oak Log",0,0,0,0,0,0,0,0,0,0,0
"Ancient Debris",4.638922018348614,4.638922018348614,4.755617977528095,4.755617977528095,0,0,4,0,2,4.638922018348614,4.755617977528095
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,2,73.5,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,2,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,2,0.7643999999999999,0
"Pink Tulip",0,0,0,0,0,0,0,0,0,0,0
"Netherite Helmet",70.58915802469134,70.56459395738916,60,60,0.00034810754004865885,0,1,3,2,70.58915802469134,60
"Truthfully",3.933333333333333,3.933333333333333,3,3,0,0,0,0,2,3.933333333333333,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,2,4.9,0.46875
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.5308333333333334,0.5308333333333334,0,0,0,0,0,0,3,0.5308333333333334,0
"Soybean",0.5683081896551724,0.5683081896551724,0.47002314814814816,0.47002314814814816,0,0,0,32,3,0.5683081896551724,0.47002314814814816
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
