name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,199,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,0,199,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,199,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,199,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Pale Oak Slab",0.24500000000000005,0.24500000000000005,0,0,0,0,0,0,199,0.24500000000000005,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,199,0.30626623376623374,0
"Diamond Helmet",4.782400000000003,4.782400000000003,0,0,0,0,0,0,199,4.782400000000003,0
"String",1.3372320916905422,1.3279232954545432,1.091112255560534,1.091112255560534,-0.006961241830140352,0,0,48,199,1.3279232954545432,1.091112255560534
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",106.57499999999997,106.57499999999997,0,0,0,0,0,0,199,106.57499999999997,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,1,199,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,199,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,199,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,199,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.801246825396826,0.801246825396826,0,0,0,0,199,0.8325905511811017,0.801246825396826
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,199,34.300000000000004,0
"Soul Lantern",6.37,6.37,0,0,0,0,0,4,199,6.37,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,200,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,0,200,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,200,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,200,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,200,1.9600000000000002,1
"Spruce Log",0.32580200827035033,0.3249441938894628,0.26938726059415097,0.26938726059415097,-0.002632931573316455,0,0,64,200,0.3249441938894628,0.26938726059415097
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999997,1.8999999999999997,0,0,0,0,200,4.488399999999998,1.8999999999999997
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,200,0,0.4558333333333333
"Azalea",0.5113043478260871,0.5113043478260871,0.3,0.3,0,0,0,0,200,0.5113043478260871,0.3
"Blue Orchid",0.9981481481481483,0.9981481481481483,0.75,0.75,0,0,0,0,200,0.9981481481481483,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,200,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,200,784,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Ironing Board",49,49,0,0,0,0,0,0,200,49,0
"Stripped Dark Oak Log",0.12250000000000003,0.12250000000000003,0,0,0,0,0,0,200,0.12250000000000003,0
"Ancient Debris",4.9453931451612805,4.926732213875388,4.880787434554981,4.880212631578955,0.0037876893766224384,0.00011778236512327567,22,49,200,4.9453931451612805,4.880787434554981
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,200,0.7349999999999997,0
"Green Terracotta",0.35206499999999996,0.35206499999999996,0,0,0,0,0,0,200,0.35206499999999996,0
"Pink Tulip",1.306666666666667,1.306666666666667,0.75,0.75,0,0,0,0,200,1.306666666666667,0.75
"Netherite Helmet",72.53764,72.53764,60,60,0,0,0,0,200,72.53764,60
"Truthfully",4.056000000000001,4.056000000000001,3,3,0,0,0,0,200,4.056000000000001,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,200,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,200,122.5,0
"Counter (White)",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",1.9600000000000002,1.9600000000000002,0,0,0,0,0,0,200,1.9600000000000002,0
"White Concrete Powder",0.4181628787878788,0.4181628787878788,0.2980790043290043,0.2980790043290043,0,0,0,0,200,0.4181628787878788,0.2980790043290043
"Soybean",0.4030883215962436,0.4030883215962436,0.32058285359975347,0.32058285359975347,0,0,0,0,200,0.4030883215962436,0.32058285359975347
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",49,49,0,0,0,0,0,0,200,49,0
"Fishing Rod",9.800000000000006,9.800000000000006,8,8,0,0,0,0,200,9.800000000000006,8
"Prismarine",1.157780840163934,1.1542949413371901,0.775625,0.7623317307692308,-0.0030108450446277857,-0.017138784751296043,51,64,200,1.1542949413371901,0.7623317307692308
"Shotgun [Gold]",0,0,0,0,0,0,0,0,0,0,0
"Tilapia Rolls",0,0,0,0,0,0,0,0,0,0,0
"Bunkbed",220.5,220.5,0,0,0,0,0,0,201,220.5,0
"Raw Iron",0.538889084507043,0.538889084507043,0.5275191256830483,0.5275191256830483,0,0,0,0,201,0.538889084507043,0.5275191256830483
"Smooth Basalt",0.1531250000000001,0.1531250000000001,0.078125,0.078125,0,0,0,0,201,0.1531250000000001,0.078125
"Shears",0,0,0,0,0,0,0,0,0,0,0
"Feather",0.3826084844559579,0.3826084844559579,0.2605748603351947,0.2605748603351947,0,0,0,0,201,0.3826084844559579,0.2605748603351947
"Decorated Pot",1.6333333333333333,1.6333333333333333,0,0,0,0,0,0,201,1.6333333333333333,0
"Towels",0,0,0,0,0,0,0,0,0,0,0
"Fire Prot 4",49,49,25,25,0,0,0,0,201,49,25
"Cabbage",0,0,0,0,0,0,0,0,0,0,0
"Beef",1.9117654605263175,1.9117654605263175,1.8624309392265173,1.8624309392265173,0,0,0,0,201,1.9117654605263175,1.8624309392265173
"Ceiling Germany Flag",24.5,24.5,0,0,0,0,0,1,37,24.5,0
"Grape Popsicle",0,0,0,0,0,0,0,0,0,0,0
"Kelp",1.3508687499999998,1.3508687499999998,0.13836206896551725,0.13836206896551725,0,0,0,0,201,1.3508687499999998,0.13836206896551725
"Sweet Berries",0.34944565217391277,0.34944565217391277,0.2801789458878887,0.2801789458878887,0,0,0,0,201,0.34944565217391277,0.2801789458878887
"Bertie the Snowman",47.775,47.775,0,0,0,0,0,0,201,47.775,0
"Spruce Fence",0.1225,0.1225,0,0,0,0,0,0,201,0.1225,0
"Gemfish",7.2799999999999905,7.2799999999999905,5.44,5.44,0,0,0,0,201,7.2799999999999905,5.44
"Glow Mushroom Patch",49,49,0,0,0,0,0,0,201,49,0
"Dried Ghast",490,490,500,500,0,0,0,0,201,490,500
"Blazorb Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Diamond Chestplate",7.810303030303032,7.810303030303032,0,0,0,0,0,0,201,7.810303030303032,0
"Blue Concrete",0.8330000000000001,0.7997500000000001,0,0,-0.03991596773266792,0,0,64,201,0.7997500000000001,0
"Lapis Lazuli",0.720736433164452,0.7175440766717849,0.9523087552057782,0.9322668143619959,-0.004429297987371683,-0.021045632660388947,1497,18,201,0.7175440766717849,0.9322668143619959
"Horse Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Dresser",98,98,0,0,0,0,0,0,201,98,0
"Valentines Roses Plant Pot",0,0,0,0,0,0,0,0,0,0,0
"Kar98k",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Progress Flag",24.5,24.5,0,0,0,0,0,0,201,24.5,0
"Cooked Porkchop",2.3469310344827536,2.3469310344827536,0,0,0,0,0,0,201,2.3469310344827536,0
"Bathtub (White + Filled)",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Mossy Cobblestone",0.7361538461538463,0.7361538461538463,0.25,0.25,0,0,0,0,201,0.7361538461538463,0.25
"Sculk",3.8754545454545464,3.8754545454545464,2,2,0,0,0,0,201,3.8754545454545464,2
"Garden Chair",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Dryer",68.6,68.6,0,0,0,0,0,0,201,68.6,0
"Garden Tree",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"White Shulker Box",26.6,26.6,0,0,0,0,0,0,201,26.6,0
"Coffetable",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Potion of Long Weakness",10.78,10.78,0,0,0,0,0,0,201,10.78,0
"Oak Planks",0.06125000000000002,0.06125000000000002,0,0,0,0,0,0,201,0.06125000000000002,0
"Light Gray Stained Glass",0.48092592592592615,0.48092592592592615,0,0,0,0,0,0,201,0.48092592592592615,0
"eriogenrhrbthoehrg90340wh45934q89h49h238934%%@#t43",49,49,0,0,0,0,0,0,201,49,0
"Fire Coral Fan",1.96,1.96,1,1,0,0,0,0,201,1.96,1
"Clover_flag",0,0,0,0,0,0,0,0,0,0,0
"Honeycomb",0.8171233477011495,0.8171233477011495,0.48000000000000015,0.48000000000000015,0,0,0,0,201,0.8171233477011495,0.48000000000000015
"Pumpkin Stew",4.0109988839285675,4.0109988839285675,0,0,0,0,0,0,202,4.0109988839285675,0
"Red Wool",1.0269148936170205,1.0269148936170205,0.7842105263157897,0.7842105263157897,0,0,0,0,202,1.0269148936170205,0.7842105263157897
"Corn Dog",3.6357990000000058,3.6335070564516188,0,0,0.0006307800067588687,0,0,2,202,3.6357990000000058,0
"Garden Salad",4.952720848056537,4.894200000000004,0,0,-0.011815899051725864,0,0,85,202,4.894200000000004,0
"Grilled Cheese",0,0,0,0,0,0,0,0,0,0,0
