name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,257,24.5,13
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,1,257,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,257,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,257,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,257,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,257,73.5,0
"Pale Oak Slab",0.33687500000000004,0.2654166666666667,0,0,-0.21212121844291687,0,0,64,257,0.2654166666666667,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,257,0.30626623376623374,0
"Diamond Helmet",4.77217391304348,4.766363636363638,0,0,0.0012190166162326932,0,0,1,257,4.77217391304348,0
"String",1.3677624999999969,1.3512354740061134,1.1579004802119581,1.153823010323013,-0.012083257548511028,0.003533878130838275,37,289,257,1.3512354740061134,1.1579004802119581
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",106.57499999999997,106.57499999999997,0,0,0,0,0,0,257,106.57499999999997,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,257,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,257,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,257,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,257,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,257,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.8018615973715073,0.7943280730897015,0,-0.00939504336565733,128,0,257,0.8325905511811017,0.7943280730897015
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,257,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,257,1.96,1.1666666666666667
"Bookstack",67.51111111111112,67.51111111111112,0,0,0,0,0,0,257,67.51111111111112,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,257,2.9280625000000002,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,257,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,257,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,257,1.9600000000000002,1
