name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,261,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,261,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,261,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,261,0.33687500000000004,0
"Diamond Helmet",4.766363636363638,4.766363636363638,0,0,0,0,0,0,261,4.766363636363638,0
"String",1.3711446540880472,1.3337257525083592,1.1497004855181676,1.1497004855181676,0.025520049035549164,0,0,84,261,1.3677624999999969,1.1497004855181676
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,261,0.30626623376623374,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,261,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,261,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,261,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,261,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,1,261,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,6,0,261,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.8395026455026461,0.8395026455026461,0,0,0,0,261,0.8325905511811017,0.8395026455026461
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,261,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,261,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,4,261,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,261,2.9280625000000002,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,261,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,262,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,262,1.9600000000000002,1
"Spruce Log",0.35255181789485907,0.35064184051334374,0.2959744127156377,0.2869494354601842,-0.004866329487413168,-0.030492423102259636,3520,648,262,0.35064184051334374,0.2869494354601842
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,262,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999992,1.8999999999999992,0,0,0,0,262,4.488399999999998,1.8999999999999992
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
