name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,274,147,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,274,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,274,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,274,0.33687500000000004,0
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,274,0.30625,0
"String",1.3739838056680136,1.3716016260162576,1.2122077922077947,1.2031578947368444,0.0017367867985740304,0.007521787192672491,2,385,274,1.3739838056680136,1.2122077922077947
"Diamond Helmet",4.760000000000002,4.760000000000002,0,0,0,0,0,0,274,4.760000000000002,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,274,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,274,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,274,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,274,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,3,274,73.5,0
"Hay Block",2.2049999999999996,2.2049999999999996,0.9825000000000002,0.9825000000000002,0,0,21,0,274,2.2049999999999996,0.9825000000000002
"Arrow",0.8440645161290316,0.8440645161290316,0.8568144712430432,0.8555921052631585,0,0.001428678398951888,35,0,274,0.8440645161290316,0.8568144712430432
"Lime Shulker Box",34.3,34.3,0,0,0,0,0,0,274,34.3,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,274,1.96,1.1666666666666667
"Bookstack",66.7625,66.7625,0,0,0,0,0,0,274,66.7625,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,274,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Brain Coral",1.96,1.96,0,0,0,0,0,0,274,1.96,0
"Spruce Log",0.3572086065573784,0.3572086065573784,0.30132929104477607,0.3012637867647059,0,-0.00021738438226748258,128,121,274,0.3572086065573784,0.3012637867647059
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,274,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.173999999999998,6.173999999999998,1.899999999999999,1.899999999999999,0,0,0,0,274,6.173999999999998,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,274,0,0.5
"Azalea",0.5145000000000002,0.5145000000000002,0.3,0.3,0,0,0,0,274,0.5145000000000002,0.3
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,275,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",49,49,0,0,0,0,0,0,275,49,0
"MOGG Contester",784,784,0,0,0,0,0,0,275,784,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,275,73.5,0
"Ancient Debris",4.723912213740447,4.723912213740447,4.803750000000006,4.803750000000006,0,0,0,0,275,4.723912213740447,4.803750000000006
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,275,0.1225,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,275,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,275,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,275,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,275,0.7643999999999999,0
"Pink Tulip",1.4700000000000004,1.4700000000000004,0.75,0.75,0,0,0,0,275,1.4700000000000004,0.75
"Netherite Helmet",72.32843130434782,72.30769557522123,60,60,0.0002867707225959748,0,0,3,275,72.32843130434782,60
"Truthfully",4.289473684210527,4.289473684210527,3,3,0,0,0,0,275,4.289473684210527,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,275,4.9,0.46875
