name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,2,147,75
"Tavern Keg",0,0,0,0,0,0,0,0,1,0,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,2,0.98,0
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,0,2,0.30624999999999997,0
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,2,4.736666666666668,0
"String",1.3781655629139096,1.3560649753938383,1.3101010101010113,1.3101010101010113,0.016297588124871254,0,1,71,2,1.3781655629139096,1.3101010101010113
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",0,0,0,0,0,0,0,0,1,0,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,2,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,2,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",0,0,0,0,0,0,0,0,1,0,0
"Hay Block",0,0,0,0,0,0,0,0,0,0,0
"Arrow",0.2205,0.2205,0.8945312499999996,0.8945312499999996,0,0,2,64,2,0.2205,0.8945312499999996
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,2,1500,0
"Tropical Fish",1.96,1.96,1.5,1.5,0,0,0,1,2,1.96,1.5
"Bookstack",0,0,0,0,0,0,0,0,1,0,0
"Jungle Wood",3,3,2,2,0,0,0,0,2,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.3998389614889617,0.3991269230769233,0.28335937499999997,0.28335937499999997,-0.0017808129778131843,0,0,96,2,0.3991269230769233,0.28335937499999997
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,5,0,3,7.349999999999997,1.899999999999999
"Black Terracotta",0.459375,0.459375,0,0,0,0,0,0,3,0.459375,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,3,0,0.5
"Azalea",0.49,0.49,0,0,0,0,0,0,3,0.49,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,3,0.9800000000000002,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,3,784,0
"Stripped Dark Oak Log",0,0,0,0,0,0,0,0,1,0,0
"Ancient Debris",4.638922018348614,4.638922018348614,4.755617977528095,4.755617977528095,0,0,1,1,3,4.638922018348614,4.755617977528095
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,3,73.5,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,3,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,3,0.7643999999999999,0
"Pink Tulip",0,0,0,0,0,0,0,0,0,0,0
"Netherite Helmet",70.5154658227848,70.45706727614767,60,60,0.0008288529352284968,0,0,4,3,70.5154658227848,60
"Truthfully",4.071428571428571,4.071428571428571,3,3,0,0,0,40,3,4.071428571428571,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,3,4.9,0.46875
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.5308333333333334,0.5308333333333334,0,0,0,0,0,0,3,0.5308333333333334,0
"Soybean",0.5711049107142857,0.5711049107142857,0.47002314814814816,0.47002314814814816,0,0,0,0,3,0.5711049107142857,0.47002314814814816
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",0,0,0,0,0,0,0,0,0,0,0
"Fishing Rod",9.799999999999999,9.799999999999999,8,8,0,0,0,2,3,9.799999999999999,8
