name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,256,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,0,256,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,256,147,0
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,256,73.5,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,256,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,256,73.5,0
"Pale Oak Slab",0.2654166666666667,0.2654166666666667,0,0,0,0,0,0,256,0.2654166666666667,0
"String",1.3393869047619023,1.3320524781341085,1.091112255560534,1.0871078607860811,-0.0016088054981082678,0.0036835302598774433,4,11,256,1.3372320916905422,1.091112255560534
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,256,0.30626623376623374,0
"Diamond Helmet",4.7775000000000025,4.7775000000000025,0,0,0,0,0,1,256,4.7775000000000025,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",106.57499999999997,106.57499999999997,0,0,0,0,0,0,256,106.57499999999997,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,256,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,256,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,256,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,257,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,257,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.7943280730897015,0.7943280730897015,0,0,0,0,257,0.8325905511811017,0.7943280730897015
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,257,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,257,1.96,1.1666666666666667
"Soul Lantern",6.37,6.37,0,0,0,0,0,1,83,6.37,0
"Bookstack",67.51111111111112,67.51111111111112,0,0,0,0,0,0,257,67.51111111111112,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,0,257,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,257,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,257,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,257,1.9600000000000002,1
"Spruce Log",0.336216142324288,0.336216142324288,0.26938726059415097,0.26938726059415097,0,0,0,0,257,0.336216142324288,0.26938726059415097
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,257,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999995,1.8999999999999995,0,0,0,0,257,4.488399999999998,1.8999999999999995
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,257,0,0.4558333333333333
"Azalea",0.5113043478260871,0.5113043478260871,0.3,0.3,0,0,0,0,257,0.5113043478260871,0.3
"Blue Orchid",0.9981481481481483,0.9981481481481483,0.75,0.75,0,0,0,0,257,0.9981481481481483,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,257,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",49,49,0,0,0,0,0,0,257,49,0
"MOGG Contester",784,784,0,0,0,0,0,0,257,784,0
