name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,265,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,266,147,0
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,266,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,266,0.33687500000000004,0
"String",1.3760441176470553,1.3731532846715295,1.1747161904761931,1.1628293100496516,-0.0021008288022130728,-0.01011893805116415,12,2,266,1.3731532846715295,1.1628293100496516
"Diamond Helmet",4.760000000000002,4.760000000000002,0,0,0,0,0,0,266,4.760000000000002,0
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,64,266,0.30624999999999997,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,266,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,266,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,266,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,266,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,1,266,73.5,0
"Hay Block",2.2050256410256406,1.3847015306122439,1.1988970588235293,0.9825000000000002,-0.3720247447490692,0.22025145590305328,576,917,266,1.3847015306122439,1.1988970588235293
"Arrow",0.8440645161290316,0.8440645161290316,0.859173598553346,0.859173598553346,0,0,0,0,266,0.8440645161290316,0.859173598553346
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,266,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,266,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,266,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,266,4.16,0
"Brain Coral",1.96,1.96,1,1,0,0,0,0,266,1.96,1
"Spruce Log",0.36436535608308696,0.3586051300578044,0.2957422182821119,0.2957422182821119,-0.01580892875790596,0,0,640,266,0.3586051300578044,0.2957422182821119
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.173999999999998,6.173999999999998,1.899999999999999,1.899999999999999,0,0,0,0,266,6.173999999999998,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,266,0,0.4558333333333333
"Azalea",0.5133333333333334,0.5133333333333334,0.3,0.3,0,0,0,10,266,0.5133333333333334,0.3
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,266,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"MOGG Contester",784,784,0,0,0,0,0,0,266,784,0
"Ironing Board",49,49,0,0,0,0,0,0,266,49,0
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,266,0.1225,0
"Ancient Debris",4.8633760438840925,4.8633760438840925,4.834331343283589,4.833160902255646,0,0.00024216885503847152,3,0,266,4.8633760438840925,4.834331343283589
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,266,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,267,0.7349999999999997,0
"Green Terracotta",0.39787999999999996,0.39787999999999996,0,0,0,0,0,256,267,0.39787999999999996,0
"Pink Tulip",1.4000000000000004,1.4000000000000004,0.75,0.75,0,0,0,0,267,1.4000000000000004,0.75
"Netherite Helmet",72.41346451612903,72.41346451612903,60,60,0,0,0,2,267,72.41346451612903,60
"Truthfully",4.066491574786771,4.0652173913043494,3,3,-0.0003133373102173209,0,0,38,267,4.0652173913043494,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,267,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,267,122.5,0
"Counter (White)",73.5,73.5,0,0,0,0,0,0,267,73.5,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",1.9600000000000002,1.9600000000000002,0,0,0,0,0,0,267,1.9600000000000002,0
