name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,268,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,268,147,75
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,268,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,268,0.33687500000000004,0
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,268,0.30625,0
"String",1.3760441176470553,1.349092307692305,1.2380000000000027,1.2122077922077947,0.006097028963267803,0.011443957686424255,128,21,268,1.3760441176470553,1.226080246913583
"Diamond Helmet",4.760000000000002,4.760000000000002,0,0,0,0,0,0,268,4.760000000000002,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",104.37,104.37,0,0,0,0,0,0,268,104.37,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,268,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,268,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,268,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,3,268,73.5,0
"Hay Block",2.2049999999999996,2.2049999999999996,0.9825000000000002,0.9825000000000002,0,0,0,0,268,2.2049999999999996,0.9825000000000002
"Arrow",0.8440645161290316,0.8440645161290316,0.859173598553346,0.8568144712430432,0,0.002753369975835085,9,0,268,0.8440645161290316,0.859173598553346
"Lime Shulker Box",34.300000000000004,34.3,0,0,2.220446049250313e-16,0,0,1,268,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,268,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,0,268,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,268,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Brain Coral",1.96,1.96,0,0,0,0,0,0,268,1.96,0
"Spruce Log",0.3577382686084156,0.3577382686084156,0.29795102533790285,0.2957422182821119,0,-0.007413322571665049,180,16,268,0.3577382686084156,0.2957422182821119
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,268,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.173999999999998,6.173999999999998,1.899999999999999,1.899999999999999,0,0,66,0,268,6.173999999999998,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,269,0,0.5
"Azalea",0.5145000000000002,0.5145000000000002,0.3,0.3,0,0,0,0,269,0.5145000000000002,0.3
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,269,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,269,73.5,0
"MOGG Contester",784,784,0,0,0,0,0,0,269,784,0
"Ironing Board",49,49,0,0,0,0,0,0,269,49,0
"Ancient Debris",4.760192199617847,4.730000307170108,4.8295415384615445,4.824690127094335,0.006383063737303019,0.001005538390018046,138,86,269,4.760192199617847,4.8295415384615445
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,269,0.1225,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,1,269,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,269,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,269,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,269,0.7643999999999999,0
"Pink Tulip",1.4700000000000004,1.4700000000000004,0.75,0.75,0,0,0,0,269,1.4700000000000004,0.75
"Netherite Helmet",72.36781176470588,72.35333753440533,60,60,0.00020004923862870783,0,0,3,269,72.36781176470588,60
"Truthfully",4.289473684210527,4.289473684210527,3,3,0,0,0,0,269,4.289473684210527,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,269,4.9,0.46875
