name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,2,2,273,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,1,273,147,0
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,4,273,73.5,0
"Brown/Silver Key",147,147,75,75,0,0,1,1,273,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,5,273,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,200,273,0.33687500000000004,0
"Diamond Helmet",4.760000000000002,4.760000000000002,0,0,0,0,0,21,273,4.760000000000002,0
"String",1.3760441176470553,1.3760441176470553,1.1992690058479558,1.1747161904761931,0,-0.02047315053641796,8512,3546,273,1.3760441176470553,1.1747161904761931
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,214,273,0.30625,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,272,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,6,273,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,2,273,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,11,0,273,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,32,273,73.5,0
"Hay Block",2.2050256410256406,2.205016912165848,0.9825000000000002,0.9825000000000002,0.000003958636170864338,0,1320,444,273,2.2050256410256406,0.9825000000000002
"Arrow",0.8440645161290316,0.8440645161290316,0.859173598553346,0.859173598553346,0,0,2788,1066,273,0.8440645161290316,0.859173598553346
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,6,273,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,189,193,273,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,18,273,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,136,229,273,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,2,104,4.16,0
"Brain Coral",1.96,1.96,1,1,0,0,2,2,273,1.96,1
"Spruce Log",0.36727064564564654,0.36727064564564654,0.2957422182821119,0.2957422182821119,0,0,8078,13099,273,0.36727064564564654,0.2957422182821119
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,1,273,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.173999999999998,6.173999999999998,1.8999999999999992,1.899999999999999,0,-1.1102230246251565e-16,1235,151,274,6.173999999999998,1.899999999999999
