name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,288,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,2,73.5,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,289,0.98,0
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,289,4.736666666666668,0
"Flowering Azalea Leaves",0.30624999999999997,0.30624999999999997,0,0,0,0,0,0,289,0.30624999999999997,0
"String",1.3720000000000006,1.3502222222222224,1.3160000000000014,1.309702970297031,0.016129031777381897,-0.004784977063536644,64,6,289,1.3720000000000006,1.309702970297031
"Lightning Power Backpack",0,0,0,0,0,0,0,0,0,0,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",0,0,0,0,0,0,0,0,0,0,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,289,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,289,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,2,73.5,0
"Hay Block",0,0,0,0,0,0,0,0,0,0,0
"Arrow",0.8613281250000003,0.8613281250000003,0.8945312499999996,0.8880303030303026,0,-0.007267434149980545,44,0,289,0.8613281250000003,0.8880303030303026
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,289,1500,0
"Tropical Fish",1.96,1.96,1.5,1.5,0,0,0,0,289,1.96,1.5
"Bookstack",0,0,0,0,0,0,0,0,0,0,0
"Jungle Wood",3,3,2,2,0,0,0,0,289,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.39522876447876487,0.3945469348659008,0.28041666666666665,0.28041666666666665,-0.0017251517856493592,0,0,128,289,0.3945469348659008,0.28041666666666665
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,0,0,289,7.349999999999997,1.899999999999999
"Black Terracotta",0.459375,0.459375,0,0,0,0,0,0,289,0.459375,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,289,0,0.5
"Custom Seed",0,0,0,0,0,0,0,0,0,0,0
"Azalea",0.49,0.49,0,0,0,0,0,0,289,0.49,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0,0,0,0,0,0,288,0.9800000000000002,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",0,0,0,0,0,0,0,0,0,0,0
"Stripped Dark Oak Log",0,0,0,0,0,0,0,0,0,0,0
"Ancient Debris",4.652477678571418,4.638922018348614,4.755617977528095,4.755617977528095,0.0029221572913229465,0,0,320,288,4.652477678571418,4.755617977528095
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,288,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,288,0.7349999999999997,0
"Green Terracotta",0,0,0,0,0,0,0,0,1,0,0
"Pink Tulip",0,0,0,0,0,0,0,0,0,0,0
"Netherite Helmet",70.65929879518072,70.64197744637084,60,60,0.00024519910220988095,0,0,2,2,70.65929879518072,60
"Truthfully",0,0,0,0,0,0,0,0,0,0,0
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,2,4.9,0.46875
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.43145741847086055,0.4124166666666667,0,0,-0.044131241738796234,0,0,1536,2,0.4124166666666667,0
"Soybean",0,0,0,0,0,0,0,0,1,0,0
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
