name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,79,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,79,147,75
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,1,79,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,79,0.33687500000000004,0
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,79,0.30625,0
"String",1.3950588235294092,1.3950588235294092,1.2031578947368444,1.2031578947368444,0,0,1,0,79,1.3950588235294092,1.2031578947368444
"Diamond Helmet",4.753000000000002,4.753000000000002,0,0,0,0,0,0,79,4.753000000000002,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,78,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,4,79,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,79,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,79,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,1,79,73.5,0
"Hay Block",2.2049999999999996,2.2049999999999996,1.0052083333333335,1.0052083333333335,0,0,0,0,79,2.2049999999999996,1.0052083333333335
"Arrow",0.8430882352941179,0.8430882352941179,0.8555921052631585,0.8555921052631585,0,0,0,65,79,0.8430882352941179,0.8555921052631585
"Lime Shulker Box",34.3,34.3,0,0,0,0,0,0,79,34.3,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,120,0,79,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,0,79,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,79,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Brain Coral",1.96,1.96,0,0,0,0,0,0,79,1.96,0
"Spruce Log",0.35785990518404137,0.3576460396039618,0.29906249999999995,0.29906249999999995,-0.0005976237589493394,0,64,256,79,0.3576460396039618,0.29906249999999995
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,79,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.173999999999998,6.173999999999998,1.899999999999999,1.899999999999999,0,0,0,0,79,6.173999999999998,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,79,0,0.5
"Azalea",0.5206250000000001,0.5206250000000001,0.3,0.3,0,0,44,0,79,0.5206250000000001,0.3
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,80,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,80,784,0
"Ironing Board",49,49,0,0,0,0,0,0,80,49,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,80,73.5,0
"Ancient Debris",4.665326086956512,4.665326086956512,4.789423076923082,4.785490196078437,0,0.0008218344883061945,128,0,80,4.665326086956512,4.789423076923082
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,80,0.1225,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,79,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,1,80,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,80,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,80,0.7643999999999999,0
"Pink Tulip",1.4700000000000004,1.4700000000000004,0.75,0.75,0,0,0,0,80,1.4700000000000004,0.75
"Netherite Helmet",72.21685333333333,72.20451538461538,60,60,0.00017087503510992974,0,0,2,80,72.21685333333333,60
"Truthfully",4.255555555555556,4.255555555555556,3,3,0,0,0,0,79,4.255555555555556,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,80,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,79,122.5,0
