name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,284,147,75
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,1,73.5,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,284,0.98,0
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,284,4.736666666666668,0
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,284,0.30625,0
"String",1.4481209302325557,1.4481209302325557,1.2367338709677445,1.2367338709677445,0,0,0,0,284,1.4481209302325557,1.2367338709677445
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,1,39.2,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,284,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,284,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,1,73.5,0
"Hay Block",2.205,2.205,1.8000000000000003,1.8000000000000003,0,0,0,0,284,2.205,1.8000000000000003
"Arrow",0.8613281250000003,0.8613281250000003,0.8770270270270277,0.8770270270270277,0,0,0,0,284,0.8613281250000003,0.8770270270270277
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,285,1500,0
"Tropical Fish",1.96,1.96,1.5,1.5,0,0,0,0,285,1.96,1.5
"Bookstack",73.5,73.5,0,0,0,0,0,0,284,73.5,0
"Jungle Wood",3,3,2,2,0,0,0,0,285,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.39267991631799226,0.39267991631799226,0.3118402777777778,0.3118402777777778,0,0,0,0,285,0.39267991631799226,0.3118402777777778
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,0,0,285,7.349999999999997,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,285,0,0.5
"Azalea",0.49000000000000016,0.49000000000000016,0,0,0,0,0,0,285,0.49000000000000016,0
"Blue Orchid",0.9800000000000002,0.9800000000000002,0.75,0.75,0,0,0,0,285,0.9800000000000002,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,285,784,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,284,73.5,0
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,285,0.1225,0
"Ancient Debris",4.652477678571418,4.652477678571418,4.752954545454551,4.752954545454551,0,0,0,0,285,4.652477678571418,4.752954545454551
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,285,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,285,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,285,0.7643999999999999,0
"Pink Tulip",0.98,0.98,0.75,0.75,0,0,0,0,285,0.98,0.75
"Netherite Helmet",72.35172954545455,72.33853103448276,60,60,0.00018245477986056358,0,0,3,285,72.35172954545455,60
"Truthfully",0,0,0,0,0,0,0,0,0,0,0
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,285,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,284,122.5,0
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.4124166666666667,0.4124166666666667,0,0,0,0,0,0,285,0.4124166666666667,0
"Soybean",0.98,0.98,0,0,0,0,0,0,1,0.98,0
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",49,49,0,0,0,0,0,0,284,49,0
