name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,278,147,0
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,278,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,278,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,278,0.33687500000000004,0
"Diamond Helmet",4.745263157894738,4.745263157894738,0,0,0,0,0,0,278,4.745263157894738,0
"String",1.3999113924050606,1.3951446808510612,1.2083112582781481,1.2083112582781481,0.0034166432451456785,0,0,2,278,1.3999113924050606,1.2083112582781481
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,278,0.30625,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,277,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,278,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,278,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,278,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,1,279,73.5,0
"Hay Block",2.205,2.2049999999999996,1.8000000000000003,1.8000000000000003,-2.220446049250313e-16,0,0,64,279,2.2049999999999996,1.8000000000000003
"Arrow",0.8613281250000003,0.8613281250000003,0.8555921052631585,0.8555921052631585,0,0,0,0,279,0.8613281250000003,0.8555921052631585
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,279,1500,0
"Tropical Fish",1.96,1.96,1.25,1.25,0,0,0,0,279,1.96,1.25
"Bookstack",73.5,73.5,0,0,0,0,0,0,279,73.5,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,279,2.9280625000000002,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Brain Coral",1.96,1.96,0,0,0,0,0,0,279,1.96,0
"Spruce Log",0.36127826855123785,0.36127826855123785,0.29950810185185184,0.2994369369369369,0,-0.00023760597105138004,190,0,279,0.36127826855123785,0.2994369369369369
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,279,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",6.990666666666664,6.676249999999997,1.899999999999999,1.899999999999999,-0.04497663676738739,0,0,64,279,6.676249999999997,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,279,0,0.5
"Azalea",0.5216995614035088,0.5206250000000001,0,0,-0.0020597323309630156,0,0,19,279,0.5206250000000001,0
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,279,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,279,73.5,0
"MOGG Contester",784,784,0,0,0,0,0,1,279,784,0
"Ironing Board",49,49,0,0,0,0,0,0,279,49,0
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,279,0.1225,0
"Ancient Debris",4.6632314410480245,4.6632314410480245,4.785490196078437,4.781400000000006,0,0.0008554389933124185,13,0,279,4.6632314410480245,4.785490196078437
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,279,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,278,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,279,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,279,0.7643999999999999,0
"Pink Tulip",1.4700000000000004,1.4700000000000004,0.75,0.75,0,0,0,3,279,1.4700000000000004,0.75
"Netherite Helmet",72.16603564356436,72.16603564356436,60,60,0,0,0,1,279,72.16603564356436,60
"Truthfully",4.255555555555556,4.255555555555556,3,3,0,0,0,0,278,4.255555555555556,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,279,4.9,0.46875
"Postcards stand",122.5,122.5,0,0,0,0,0,0,278,122.5,0
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
