name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",0,0,0,0,0,0,0,0,0,0,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,285,147,75
"Ceiling Lamp (White)",0,0,0,0,0,0,0,0,0,0,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,1,286,73.5,0
"Pale Oak Slab",0.98,0.98,0,0,0,0,0,0,286,0.98,0
"Diamond Helmet",4.736666666666668,4.736666666666668,0,0,0,0,0,0,286,4.736666666666668,0
"String",1.4359333333333315,1.4359333333333315,1.270000000000002,1.2224193548387121,0,-0.03319685161113739,617,0,286,1.4359333333333315,1.2278400000000025
"Flowering Azalea Leaves",0.30625,0.30625,0,0,0,0,0,0,286,0.30625,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,284,39.2,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,286,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,286,0,0.02
"Bike",73.5,73.5,0,0,0,0,0,3,286,73.5,0
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Hay Block",2.205,2.205,1.8000000000000003,1.8000000000000003,0,0,0,0,286,2.205,1.8000000000000003
"Arrow",0.8613281250000003,0.8613281250000003,0.8661666666666673,0.8661666666666673,0,0,0,0,286,0.8613281250000003,0.8661666666666673
"Lime Shulker Box",1500,1500,0,0,0,0,0,0,286,1500,0
"Tropical Fish",1.96,1.96,1.5,1.5,0,0,0,0,286,1.96,1.5
"Bookstack",0,0,0,0,0,0,0,0,0,0,0
"Jungle Wood",3,3,2,2,0,0,0,0,286,3,2
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Spruce Log",0.39267991631799226,0.3912572016460911,0.3118402777777778,0.3118402777777778,0.0036362644750624895,0,0,0,286,0.39267991631799226,0.3118402777777778
"Cozy Garden Sofa Swing",0,0,0,0,0,0,0,0,0,0,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",7.349999999999997,7.349999999999997,1.899999999999999,1.899999999999999,0,0,0,0,286,7.349999999999997,1.899999999999999
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.5,0.5,0,0,0,0,286,0,0.5
"Azalea",0.49000000000000016,0.49000000000000016,0,0,0,0,0,0,286,0.49000000000000016,0
"Blue Orchid",0.9800000000000003,0.9800000000000003,0.75,0.75,0,0,0,0,286,0.9800000000000003,0.75
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"MOGG Contester",784,784,0,0,0,0,0,0,286,784,0
"Ironing Board",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,284,73.5,0
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,128,15,0.1225,0
"Ancient Debris",4.652477678571418,4.652477678571418,4.752954545454551,4.752954545454551,0,0,0,0,286,4.652477678571418,4.752954545454551
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,286,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,286,0.7349999999999997,0
"Green Terracotta",0.7643999999999999,0.7643999999999999,0,0,0,0,0,0,286,0.7643999999999999,0
"Pink Tulip",0.98,0.98,0.75,0.75,0,0,0,0,286,0.98,0.75
"Netherite Helmet",72.29705,72.29705,60,60,0,0,0,0,286,72.29705,60
"Truthfully",4.35625,4.35625,3,3,0,0,0,0,284,4.35625,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,287,4.9,0.46875
"Counter (White)",0,0,0,0,0,0,0,0,0,0,0
"Postcards stand",0,0,0,0,0,0,0,0,0,0,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",0,0,0,0,0,0,0,0,0,0,0
"White Concrete Powder",0.4124166666666667,0.4124166666666667,0,0,0,0,0,0,287,0.4124166666666667,0
"Soybean",0.5399121093749999,0.5257157258064517,0.47002314814814816,0.47002314814814816,-0.026293879374861717,0,0,0,285,0.5257157258064517,0.47002314814814816
