name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,259,24.5,13
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0,0,0,0,0,0,0,0,0,0,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,259,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,259,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,259,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,259,73.5,0
"Pale Oak Slab",0.33687500000000004,0.33687500000000004,0,0,0,0,0,0,259,0.33687500000000004,0
"Diamond Helmet",4.766363636363638,4.766363636363638,0,0,0,0,0,1,259,4.766363636363638,0
"String",1.3337257525083592,1.3337257525083592,1.1497004855181676,1.1497004855181676,0,0,8,0,259,1.3337257525083592,1.1497004855181676
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,259,0.30626623376623374,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",106.57499999999997,101.56363636363636,0,0,0.04934210702776909,0,0,5,259,106.57499999999997,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,259,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,259,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,259,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,1,259,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.226318922305764,1.2060714285714282,0,-0.016510790213942528,6,0,259,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.8395026455026461,0.8395026455026461,0,0,0,0,259,0.8325905511811017,0.8395026455026461
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,259,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,259,1.96,1.1666666666666667
"Bookstack",67.51111111111112,67.51111111111112,0,0,0,0,0,0,259,67.51111111111112,0
"Jungle Wood",2.9280625000000002,2.9280625000000002,2,2,0,0,0,0,259,2.9280625000000002,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,259,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,259,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,259,1.9600000000000002,1
"Spruce Log",0.35255181789485907,0.35079416850732514,0.2984886345519585,0.28735798730257767,0.0004756312700919807,0.014528647065162659,3136,1064,259,0.35255181789485907,0.29153291004868
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,259,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999992,1.8999999999999992,0,0,10,0,259,4.488399999999998,1.8999999999999992
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,260,0,0.4558333333333333
"Azalea",0.5133333333333334,0.5133333333333334,0.3,0.3,0,0,0,0,260,0.5133333333333334,0.3
"Blue Orchid",0.9981481481481483,0.9981481481481483,0.75,0.75,0,0,0,26,260,0.9981481481481483,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,260,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",49,49,0,0,0,0,0,0,260,49,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"MOGG Contester",784,784,0,0,0,0,0,0,260,784,0
"Stripped Dark Oak Log",0.1225,0.1225,0,0,0,0,0,0,260,0.1225,0
"Ancient Debris",4.864785760834173,4.864785760834173,4.846140689655179,4.846140689655179,0,0,0,64,260,4.864785760834173,4.846140689655179
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,260,0.7349999999999997,0
"Green Terracotta",0.36351874999999995,0.36351874999999995,0,0,0,0,0,0,260,0.36351874999999995,0
"Pink Tulip",1.306666666666667,1.306666666666667,0.75,0.75,0,0,0,0,260,1.306666666666667,0.75
"Netherite Helmet",72.4869894736842,72.4869894736842,60,60,0,0,0,1,260,72.4869894736842,60
"Truthfully",4.100000000000001,4.100000000000001,3,3,0,0,0,0,260,4.100000000000001,3
"Mud Bricks",4.9,4.9,0.46875,0.46875,0,0,0,0,260,4.9,0.46875
"Counter (White)",73.5,73.5,0,0,0,0,0,0,260,73.5,0
"Postcards stand",122.5,122.5,0,0,0,0,0,0,260,122.5,0
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",1.9600000000000002,1.9600000000000002,0,0,0,0,0,0,260,1.9600000000000002,0
"White Concrete Powder",0.41974609375,0.41974609375,0.3125038651824366,0.3125038651824366,0,0,0,0,260,0.41974609375,0.3125038651824366
"Soybean",0.41885897435897385,0.41885897435897385,0.5047604392792225,0.5013446428779479,0,-0.006767163518816233,63,0,260,0.41885897435897385,0.5013446428779479
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",49,49,0,0,0,0,0,0,260,49,0
"Fishing Rod",9.800000000000006,9.800000000000006,8,8,0,0,0,0,260,9.800000000000006,8
"Prismarine",1.1745340205754429,1.1745340205754429,0.775625,0.775625,0,0,0,0,260,1.1745340205754429,0.775625
"Shotgun [Gold]",0,0,0,0,0,0,0,0,0,0,0
"Tilapia Rolls",0,0,0,0,0,0,0,0,0,0,0
"Bunkbed",220.5,220.5,0,0,0,0,0,0,260,220.5,0
"Raw Iron",0.5388866071428579,0.5388866071428579,0.5276096491227952,0.5276096491227952,0,0,1,0,260,0.5388866071428579,0.5276096491227952
"Smooth Basalt",0.1531250000000001,0.1531250000000001,0.078125,0.078125,0,0,0,1024,260,0.1531250000000001,0.078125
"Shears",0,0,0,0,0,0,0,0,0,0,0
"Decorated Pot",1.6333333333333335,1.6333333333333335,0,0,0,0,0,0,260,1.6333333333333335,0
"Feather",0.36996527777777705,0.36996527777777705,0.2621879999999992,0.2621879999999992,0,0,4,0,260,0.36996527777777705,0.2621879999999992
"Towels",0,0,0,0,0,0,0,0,0,0,0
"Cabbage",0,0,0,0,0,0,0,0,0,0,0
"Fire Prot 4",49,49,25,25,0,0,0,0,260,49,25
"Beef",1.9017016016713113,1.9017016016713113,1.8756345177664946,1.8756345177664946,0,0,7,64,260,1.9017016016713113,1.8756345177664946
"Grape Popsicle",0,0,0,0,0,0,0,0,0,0,0
"Kelp",1.3508687499999998,1.3508687499999998,0.1398148148148148,0.1398148148148148,0,0,0,0,261,1.3508687499999998,0.1398148148148148
"Sweet Berries",0.3497649253731341,0.3497649253731341,0.26019230769230767,0.26019230769230767,0,0,0,0,261,0.3497649253731341,0.26019230769230767
"Bertie the Snowman",47.775,47.775,0,0,0,0,0,0,261,47.775,0
"Spruce Fence",0.1225,0.1225,0,0,0,0,0,0,261,0.1225,0
"Glow Mushroom Patch",49,49,0,0,0,0,0,0,261,49,0
"Gemfish",7.2799999999999905,7.2799999999999905,5.44,5.44,0,0,0,0,261,7.2799999999999905,5.44
"Dried Ghast",490,490,500,500,0,0,0,0,261,490,500
"Blazorb Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Diamond Chestplate",7.806206896551727,7.806206896551727,0,0,0,0,0,1,261,7.806206896551727,0
"Blue Concrete",0.8330000000000001,0.8330000000000001,0,0,0,0,0,0,261,0.8330000000000001,0
"Lapis Lazuli",0.7353060374149603,0.7341821772443664,0.9720129555661537,0.9713623241438103,-0.0015284250257536769,-0.0006693649920634925,246,68,261,0.7341821772443664,0.9713623241438103
"Horse Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Dresser",98,98,0,0,0,0,0,6,261,98,0
"Valentines Roses Plant Pot",0,0,0,0,0,0,0,0,0,0,0
"Kar98k",0,0,0,0,0,0,0,0,0,0,0
"Cooked Porkchop",2.3441946902654816,2.3441946902654816,0,0,0,0,0,1,261,2.3441946902654816,0
"Bathtub (White + Filled)",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Mossy Cobblestone",0.49,0.49,0.25,0.25,0,0,0,0,261,0.49,0.25
"Sculk",3.8754545454545464,3.8754545454545464,2,2,0,0,5,0,261,3.8754545454545464,2
"Garden Chair",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Dryer",68.6,68.6,0,0,0,0,0,0,261,68.6,0
"Garden Tree",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"White Shulker Box",25.316666666666666,25.316666666666666,0,0,0,0,0,0,261,25.316666666666666,0
"Coffetable",73.5,73.5,0,0,0,0,0,0,261,73.5,0
"Potion of Long Weakness",10.78,10.78,0,0,0,0,0,0,261,10.78,0
