name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,198,24.5,13
"Shield",0.98,0.98,0,0,0,0,0,0,198,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,198,147,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,198,147,75
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Pale Oak Slab",0.24500000000000005,0.24500000000000005,0,0,0,0,0,0,199,0.24500000000000005,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,199,0.30626623376623374,0
"Mangrove Stairs",0.398,0.398,0,0,0,0,0,0,199,0.398,0
"String",1.3487744565217363,1.345257816408574,1.1028921741688757,1.1028921741688757,0.0026141011621803045,0,0,10,199,1.3487744565217363,1.1028921741688757
"Diamond Helmet",4.782400000000003,4.782400000000003,0,0,0,0,0,0,199,4.782400000000003,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,199,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,199,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,199,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,199,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,2,199,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,199,1.3847015306122439,1.2060714285714282
"Arrow",0.8599935897435893,0.8599935897435893,0.801246825396826,0.801246825396826,0,0,0,0,199,0.8599935897435893,0.801246825396826
"Lime Shulker Box",28.490000000000002,27.44,0,0,-0.03685503825545311,0,0,7,199,27.44,0
"Soul Lantern",6.37,6.37,3,3,0,0,2,0,199,6.37,3
"Tropical Fish",1.96,1.96,1.125,1.125,0,0,0,0,199,1.96,1.125
"Bookstack",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,0,199,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,199,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,199,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,199,1.9600000000000002,1
"Spruce Log",0.3240561800914159,0.3240561800914159,0.2694533886207479,0.2693567722757655,0,-0.00035856422618962824,7,0,199,0.3240561800914159,0.2693567722757655
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.066999999999999,1.8999999999999997,1.8999999999999997,-0.09388646483421326,0,0,6,199,4.066999999999999,1.8999999999999997
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,199,0,0.4558333333333333
"Azalea",0.5113043478260871,0.5113043478260871,0.3,0.3,0,0,0,0,199,0.5113043478260871,0.3
"Blue Orchid",0.9800000000000002,0.9800000000000002,0.75,0.75,0,0,0,0,199,0.9800000000000002,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,199,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Ironing Board",49,49,0,0,0,0,0,0,199,49,0
"MOGG Contester",784,784,0,0,0,0,0,1,199,784,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,199,73.5,0
"Stripped Dark Oak Log",0.12250000000000003,0.12250000000000003,0,0,0,0,0,0,199,0.12250000000000003,0
"Ancient Debris",4.942691909608408,4.942691909608408,4.883573469387763,4.883573469387763,0,0,0,0,200,4.942691909608408,4.883573469387763
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,200,73.5,0
"White Stained Glass",0.7349999999999997,0.7349999999999997,0,0,0,0,0,0,200,0.7349999999999997,0
