name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,202,24.5,13
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,0,202,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,202,147,0
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,202,73.5,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,202,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,202,73.5,0
"Pale Oak Slab",0.2654166666666667,0.24500000000000005,0,0,-0.07692307978868484,0,0,32,202,0.24500000000000005,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,202,0.30626623376623374,0
"Diamond Helmet",4.782400000000003,4.7775000000000025,0,0,0.001025640987791121,0,0,1,202,4.782400000000003,0
"String",1.3387758295849783,1.3372320916905422,1.091112255560534,1.091112255560534,-0.001153096673078835,0,4,6,202,1.3372320916905422,1.091112255560534
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",39.2,39.2,0,0,0,0,0,0,202,39.2,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,202,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,202,0.98,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,202,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,0,202,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,202,1.3847015306122439,1.2060714285714282
"Arrow",0.8325905511811017,0.8325905511811017,0.801246825396826,0.7943280730897015,0,0.008710195310413837,23,0,202,0.8325905511811017,0.801246825396826
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,202,34.300000000000004,0
"Soul Lantern",6.37,6.37,0,0,0,0,0,1,202,6.37,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.1666666666666667,0,0,0,0,202,1.96,1.1666666666666667
"Bookstack",73.5,73.5,0,0,0,0,0,0,202,73.5,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,0,203,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,203,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,203,4.16,0
"Brain Coral",1.9600000000000002,1.9600000000000002,1,1,0,0,0,0,203,1.9600000000000002,1
"Spruce Log",0.336216142324288,0.32580200827035033,0.26938726059415097,0.26938726059415097,-0.03097452037036419,0,0,1472,203,0.32580200827035033,0.26938726059415097
"Cozy Garden Sofa Swing",73.5,73.5,0,0,0,0,0,0,203,73.5,0
"Standing Loom",0,0,0,0,0,0,0,0,0,0,0
"Mutton",4.488399999999998,4.488399999999998,1.8999999999999997,1.8999999999999995,0,2.220446049250313e-16,47,0,203,4.488399999999998,1.8999999999999997
"Black Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Furnace",0,0,0,0,0,0,0,0,0,0,0
"Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Brown Terracotta",0,0,0.4558333333333333,0.4558333333333333,0,0,0,0,203,0,0.4558333333333333
"Azalea",0.5113043478260871,0.5113043478260871,0.3,0.3,0,0,0,0,203,0.5113043478260871,0.3
"Blue Orchid",0.9981481481481483,0.9981481481481483,0.75,0.75,0,0,0,0,203,0.9981481481481483,0.75
"Leaning China Flag",24.5,24.5,0,0,0,0,0,0,203,24.5,0
"Fox Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Garden Cart",73.5,73.5,0,0,0,0,0,0,203,73.5,0
"Ironing Board",49,49,0,0,0,0,0,0,203,49,0
"MOGG Contester",784,784,0,0,0,0,0,0,203,784,0
"Ancient Debris",4.926732213875388,4.9120087056283,4.880212631578955,4.879279506923345,0.002997451461851597,0.00019124230311717838,76,130,203,4.926732213875388,4.880212631578955
"Stripped Dark Oak Log",0.12250000000000003,0.1225,0,0,2.220446049250313e-16,0,0,160,203,0.12250000000000003,0
"Blacksmith Anvil",73.5,73.5,0,0,0,0,0,1,203,73.5,0
"Fish and Chips",0,0,0,0,0,0,0,0,0,0,0
"Table Towel (Black)",73.5,73.5,0,0,0,0,0,0,203,73.5,0
"Book Lamp",0,0,0,0,0,0,0,0,0,0,0
