name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Potion of Long Leaping",24.5,24.5,13,13,0,0,0,0,201,24.5,13
"Rare Fishing Bait",0,0,0,0,0,0,0,0,0,0,0
"Pot of Gold",0,0,0,0,0,0,0,0,0,0,0
"Shield",0.98,0.98,0,0,0,0,0,0,201,0.98,0
"Paint Wall Shelf",147,147,0,0,0,0,0,0,201,147,0
"Ceiling Lamp (White)",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Brown/Silver Key",147,147,75,75,0,0,0,0,201,147,75
"Tavern Keg",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Pale Oak Slab",0.24500000000000005,0.24500000000000005,0,0,0,0,0,0,201,0.24500000000000005,0
"Flowering Azalea Leaves",0.30626623376623374,0.30626623376623374,0,0,0,0,0,0,201,0.30626623376623374,0
"String",1.335025280898874,1.3317011173184334,1.1028921741688757,1.1028921741688757,-0.0024899630807340145,0,4,2,201,1.3317011173184334,1.1028921741688757
"Mangrove Stairs",0.398,0.398,0,0,0,0,0,5,201,0.398,0
"Diamond Helmet",4.782400000000003,4.782400000000003,0,0,0,0,0,0,201,4.782400000000003,0
"Flint And Steel",0,0,0,0,0,0,0,0,0,0,0
"Sofa",107.22352941176467,107.22352941176467,0,0,0,0,0,0,201,107.22352941176467,0
"Leaning United States Flag",24.5,24.5,0,0,0,0,0,0,201,24.5,0
"Pile of Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Poisonous Potato",0.98,0.98,0,0,0,0,0,0,201,0.98,0
"Potato Soup",0,0,0,0,0,0,0,0,0,0,0
"Clover Wine",0,0,0,0,0,0,0,0,0,0,0
"Bowl",0,0,0.02,0.02,0,0,0,0,201,0,0.02
"ORIGIN-12",0,0,0,0,0,0,0,0,0,0,0
"Bike",73.5,73.5,0,0,0,0,0,6,201,73.5,0
"Hay Block",1.3847015306122439,1.3847015306122439,1.2060714285714282,1.2060714285714282,0,0,0,0,201,1.3847015306122439,1.2060714285714282
"Arrow",0.8599935897435893,0.8599935897435893,0.801246825396826,0.801246825396826,0,0,0,29,201,0.8599935897435893,0.801246825396826
"Lime Shulker Box",34.300000000000004,34.300000000000004,0,0,0,0,0,0,201,34.300000000000004,0
"Tropical Fish",1.96,1.96,1.1666666666666667,1.125,0,-0.0357142873108387,80,0,201,1.96,1.125
"Soul Lantern",6.37,6.37,3,3,0,0,7,0,201,6.37,3
"Bookstack",73.5,73.5,0,0,0,0,0,0,201,73.5,0
"Jungle Wood",2.732325581395349,2.732325581395349,2,2,0,0,0,0,201,2.732325581395349,2
"Nether Brick Slab",1176,1176,0,0,0,0,0,0,201,1176,0
"Display Screen",0,0,0,0,0,0,0,0,0,0,0
"Blue Candle",4.16,4.16,0,0,0,0,0,0,201,4.16,0
